ID;Island_name;CountryISO;Longitude_centroid;Latitude_centroid;Area;Current_isolation;Past_isolation;Climate_velocity;Temperature_mean;Temperature_sd;Precipitation_mean;Precipitation_sd;Elevation_sd;Richness_mammal;Richness_bat;Richness_nonVol;SIE_mammal;SIE_bats;SIE_nonVol;pSIE_mammal;pSIE_bats;pSIE_nonVol;bioregion;bioregion_SIE
55468;Ile Roume;GIN;-13.79;9.46;1.22;-1.20;0;11.43;26.74;0.56;3978.32;56.33;102.32;4;4;0;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55469;Ile Tamara;GIN;-13.82;9.49;9.48;-1.20;0;11.31;26.55;1.02;4195.00;128.84;66.54;4;4;0;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55473;Ile Matakong;GIN;-13.42;9.27;2.02;-1.36;0;11.67;26.70;0.00;3611.50;6.50;0.00;2;2;0;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55475;Ile Kassa;GIN;-13.75;9.48;6.28;-1.23;0;11.67;26.71;0.78;4037.63;66.33;0.00;4;4;0;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55487;Bakissouri;GIN;-14.05;10.11;6.13;-1.39;0;9.54;27.00;0.00;3189.86;33.74;35.08;3;3;0;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55489;Ile Bokhinene;GIN;-13.77;9.83;16.99;-1.40;0;11.48;26.90;0.00;3596.94;39.85;0.00;3;3;0;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55492;Ile Korikori;GIN;-13.69;9.91;2.61;-1.48;0;11.43;26.90;0.00;3422.00;20.07;0.57;3;3;0;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55500;Ile Kapken;GIN;-14.91;10.86;42.82;-1.33;0;8.62;26.94;0.50;2364.73;72.97;3.54;3;2;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55501;Ile Aube;GIN;-14.99;10.87;237.23;-1.29;0;6.36;26.90;0.63;2365.55;72.44;5.35;3;2;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55502;Nieme Souri;GIN;-14.88;10.88;7.20;-1.35;0;10.63;27.00;0.00;2245.78;17.50;5.27;3;2;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55503;Fore Souri;GIN;-14.87;10.92;14.13;-1.37;0;10.02;27.05;0.50;2259.56;22.10;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55504;NA;GIN;-14.81;10.94;1.16;-1.42;0;12.38;27.10;0.00;2265.00;1.00;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55505;Ile Galibert;GIN;-14.90;10.95;2.77;-1.37;0;12.62;27.03;0.43;2218.00;12.27;6.70;3;2;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55528;Marie-Galante;GLP;-61.27;15.93;159.86;-0.46;1;2.83;26.38;3.30;1671.36;219.29;0.26;5;5;0;0;0;0;0.00;0.00;0.00;Panamanian;Panam+Neotrop
55540;Ilet a Petrelluzzi;GLP;-61.58;16.23;1450.49;-0.42;1;2.43;25.76;14.79;1617.89;272.49;240.14;12;12;0;1;1;0;0.08;0.08;0.00;Panamanian;Panam+Neotrop
55551;NA;GNB;-15.26;11.02;4.53;-1.20;0;12.38;26.80;0.00;2383.00;18.83;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55552;Ilheu do Meio;GNB;-15.67;10.98;4.95;-1.00;0;12.26;26.53;0.47;2251.00;16.39;1.61;2;0;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55554;Ilheu dos Cavalos;GNB;-15.71;11.02;2.33;-1.00;0;12.38;26.50;0.00;2233.67;8.06;0.59;2;0;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55556;Ilha Joao Vieira;GNB;-15.63;11.04;9.29;-1.04;0;7.47;26.55;0.50;2308.67;77.12;3.18;2;0;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55557;NA;GNB;-16.00;11.04;11.22;-0.90;0;12.86;26.40;0.00;2107.80;12.12;0.45;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55560;Ilha de Melo;GNB;-15.20;11.04;63.01;-1.24;0;8.71;26.87;0.46;2340.03;36.13;2.75;3;2;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55564;Ilha de Unhocomo;GNB;-16.45;11.30;15.97;-0.84;0;9.85;26.16;0.49;1912.95;44.06;0.50;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55565;Ilha de Unhocomozinho;GNB;-16.39;11.29;4.59;-0.86;0;12.86;26.20;0.00;1899.50;17.53;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55569;Ilha de Orango;GNB;-16.13;11.10;279.87;-0.89;0;9.62;26.32;0.42;2063.56;48.56;8.73;2;0;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55575;Ilha de Orangozinho;GNB;-15.94;11.11;112.52;-0.96;0;10.07;26.43;0.47;2101.96;55.36;5.52;2;0;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55576;Ilha de Canogo;GNB;-16.01;11.14;94.36;-0.94;0;7.60;26.39;0.43;2041.50;67.14;9.69;2;0;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55583;Ilheu de Ametite;GNB;-15.84;11.24;4.72;-1.05;0;12.86;26.52;0.40;1985.80;7.36;3.57;2;0;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55593;NA;GNB;-15.94;11.21;1.23;-0.99;0;12.38;26.50;0.00;1991.73;13.02;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55594;Ilha Roxa;GNB;-15.72;11.24;116.33;-1.11;0;6.66;26.57;0.76;2167.69;96.13;6.76;2;0;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55595;Ilha de Bubaque;GNB;-15.86;11.25;62.66;-1.05;0;6.68;26.49;0.56;2116.85;71.15;4.96;2;0;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55602;Ilheu de Bane;GNB;-15.73;11.29;1.34;-1.13;0;12.86;26.70;0.00;2055.00;8.00;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55605;Ilha de Uno;GNB;-16.21;11.26;97.89;-0.91;0;6.73;26.27;0.48;1997.85;59.82;9.54;2;0;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55612;Ilheu de Egumbane;GNB;-15.71;11.33;1.67;-1.16;0;12.38;26.72;0.53;2064.87;10.23;7.70;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55613;Ilha de Uracane;GNB;-16.08;11.33;45.53;-0.99;0;8.86;26.41;0.64;1967.58;66.25;6.75;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55614;Ilha de Rubane;GNB;-15.81;11.34;24.80;-1.12;0;7.99;26.59;0.47;2061.13;70.59;3.77;2;0;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55615;Ilha de Cute;GNB;-16.17;11.34;3.31;-0.95;0;12.14;26.37;0.47;1954.00;11.58;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55618;Ilha de Soga;GNB;-15.87;11.35;15.77;-1.10;0;10.21;26.53;0.47;2069.50;61.28;12.50;2;0;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55623;Ilheu de Edana;GNB;-16.01;11.38;2.86;-1.04;0;12.62;26.53;0.47;1922.00;26.70;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55633;Ilha dos Mosquitos;GNB;-15.99;11.83;5.69;-1.28;0;12.86;26.86;0.49;1625.14;10.51;12.23;4;2;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55635;Ilha da Flecha;GNB;-15.87;11.76;1.88;-1.31;0;12.62;26.90;0.00;1752.00;2.00;7.63;3;2;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55637;Ilha de Pecixe;GNB;-16.08;11.83;178.34;-1.24;0;9.09;26.73;0.69;1678.98;60.82;10.15;4;2;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55638;Ilheu Seco;GNB;-15.44;11.86;11.17;-1.56;0;12.38;27.49;0.26;1692.36;14.48;0.00;5;2;3;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55639;NA;GNB;-15.41;11.87;1.90;-1.57;0;12.62;27.50;0.00;1657.67;11.12;0.00;5;2;3;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55644;Ilha de Jeta;GNB;-16.26;11.89;111.94;-1.19;0;8.65;26.57;0.58;1617.80;43.61;4.26;3;2;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55646;Ilha de Ocurri;GNB;-16.00;11.90;3.86;-1.32;0;13.10;26.93;0.43;1577.25;3.49;0.00;4;2;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55657;Ilheu do Meio;GNB;-15.95;11.52;6.69;-1.14;0;12.70;26.67;0.46;1775.50;17.71;4.96;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55659;Ilheu dos Porcos;GNB;-16.31;11.42;2.14;-0.93;0;12.86;26.30;0.00;1844.33;2.05;4.47;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55662;Ilha das Galinhas;GNB;-15.69;11.46;36.96;-1.25;0;6.59;26.81;0.43;2052.85;54.17;8.73;2;1;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55665;Ilha de Enu;GNB;-16.11;11.40;38.26;-1.01;0;11.22;26.44;0.53;1915.04;40.91;3.50;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55666;Ilha de Carache;GNB;-16.23;11.48;81.47;-1.01;0;7.55;26.34;0.54;1854.75;59.34;8.65;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55667;Ilha Formosa;GNB;-15.98;11.47;139.16;-1.10;0;7.47;26.54;0.68;1933.50;73.56;13.33;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55673;Ilha Caravela;GNB;-16.32;11.53;131.65;-0.99;0;6.26;26.24;0.72;1838.33;76.03;11.64;3;0;3;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55676;Ilha da Ponta;GNB;-15.99;11.54;30.65;-1.14;0;8.61;26.59;0.65;1895.94;73.18;4.78;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55680;Ilha das Areias;GNB;-15.61;11.70;2.11;-1.41;0;12.14;27.18;0.43;1838.25;5.76;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55682;Ilha de Bolama;GNB;-15.54;11.56;105.40;-1.37;0;7.91;27.03;0.81;1994.17;70.51;9.83;4;2;2;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55683;Ilha de Maio;GNB;-15.94;11.56;44.88;-1.17;0;7.95;26.67;0.44;1831.65;53.39;4.64;1;0;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55690;Isla de Corisco;GNQ;9.32;0.91;16.12;-1.29;0;7.05;25.74;0.48;3000.76;119.27;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55691;Isla de Elobey Grande;GNQ;9.50;0.98;1.83;-1.42;0;9.76;25.65;0.50;3069.50;37.50;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55694;Isla de Bioko;GNQ;8.68;3.50;1950.46;-1.15;0;0.98;22.49;32.91;3020.54;639.71;550.07;67;23;44;2;0;2;0.03;0.00;0.05;Afrotropical;Ori+Ocea+Mad+Afro+Sah
55698;Nisos Gavdos;GRC;24.09;34.84;33.84;-1.10;1;6.76;18.54;5.41;701.89;67.93;40.99;1;0;1;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55703;Nisida Gavdopoula;GRC;24.00;34.93;1.93;-1.09;1;14.29;19.17;1.25;659.33;18.57;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55704;NA;GRC;24.59;35.01;1.59;-1.16;1;14.29;19.10;0.82;644.67;2.49;0.00;2;0;2;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55713;Nisida Elasa;GRC;26.34;35.27;1.87;-1.05;1;13.81;19.30;0.00;535.50;2.50;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55716;Nisida Pseira;GRC;25.86;35.19;1.45;-1.10;1;14.52;19.15;1.50;575.00;19.00;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55726;Nisida Ro;TUR;29.50;36.15;1.82;-1.34;0;14.29;19.95;0.50;735.50;4.50;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55739;Nisos Chalki;GRC;27.57;36.23;28.42;-1.10;1;9.82;18.09;9.23;781.79;68.03;199.74;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55743;Nisis Christiani;GRC;25.20;36.25;1.48;-0.97;1;14.76;18.57;0.94;422.67;2.62;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55747;Nisis Alimia;GRC;27.71;36.27;7.74;-1.13;1;14.64;18.96;3.09;748.50;54.22;0.00;2;1;1;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55750;Nisida Pacheia;GRC;25.83;36.27;1.79;-0.96;1;14.76;18.50;2.00;428.00;8.00;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55756;Nisos Antikythira;GRC;23.30;35.87;21.74;-1.01;1;8.16;18.30;4.60;684.30;44.25;122.50;1;0;1;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55757;Vrachonisida Astakida;GRC;26.82;35.89;1.36;-1.00;1;14.29;19.13;1.53;588.28;15.49;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55762;Nisida Megalo Sofrano;GRC;26.40;36.07;1.47;-0.98;1;15.24;18.85;0.50;555.00;4.00;0.50;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55765;Nisida Saria;GRC;27.22;35.86;22.02;-1.03;1;7.64;18.17;8.41;686.59;68.20;184.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55766;Nisos Megisti;TUR;29.58;36.14;10.12;-1.34;0;12.41;19.58;2.82;814.31;55.70;0.51;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55776;Nisos Kasos;GRC;26.92;35.39;69.08;-1.01;1;5.26;18.04;8.71;642.79;58.09;89.80;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55780;Nisos Armathia;GRC;26.86;35.44;2.98;-1.01;1;14.29;19.33;1.30;560.50;9.34;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55781;Nisos Dia;GRC;25.22;35.45;12.45;-1.14;1;9.36;18.62;3.78;703.53;56.79;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55782;Nisos Kriti;GRC;24.84;35.23;8289.81;-0.98;1;1.48;16.13;26.65;698.60;135.10;426.44;26;16;10;2;0;2;0.08;0.00;0.20;Eurasia;Pale+Nea+Eur+SinJ
55785;Nisida Gianysada;GRC;26.17;35.33;2.33;-1.07;1;13.97;19.10;1.58;558.00;30.76;73.52;1;0;1;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55786;Nisida Dragonara;GRC;26.18;35.34;3.01;-1.06;1;13.33;19.10;1.41;587.25;12.70;50.74;1;0;1;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55792;Nisis Ayioi Theodhoroi;GRC;23.93;35.54;1.11;-1.07;1;14.29;18.84;2.02;702.32;13.38;0.00;2;0;2;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55795;Nisos Karpathos;GRC;27.16;35.60;310.62;-1.02;1;3.37;17.75;14.34;624.90;99.48;311.60;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55811;Nisida Skhiza;GRC;21.77;36.73;13.08;-1.17;0;9.22;18.21;3.14;797.47;49.92;0.00;4;0;4;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55815;Vrachonisida Pacheia;GRC;27.07;36.57;1.36;-1.10;1;15.00;18.75;0.50;703.00;7.00;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55817;Vrachonisida Pergousa;GRC;27.04;36.59;1.33;-1.09;1;15.24;19.01;0.94;666.95;10.85;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55820;Nisida Anydros;GRC;25.68;36.63;1.49;-0.97;1;11.91;18.55;0.50;397.50;0.50;97.65;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55821;Nisos Folegandros;GRC;24.90;36.63;33.03;-0.96;1;8.54;17.78;4.78;439.20;35.68;100.17;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55823;Nisida Kardiotissa;GRC;25.02;36.63;1.73;-0.97;1;15.24;18.45;0.50;384.00;2.00;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55825;Nisos Sikinos;GRC;25.12;36.68;43.88;-0.97;1;7.64;17.55;7.21;406.14;49.74;192.97;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55826;Nisida Gyali;GRC;27.12;36.66;4.81;-1.14;1;14.52;18.83;1.85;723.13;17.28;54.95;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55828;Vrachonisida Kandelioussa;GRC;26.97;36.50;1.63;-1.06;1;13.81;18.90;1.00;670.50;8.50;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55836;Vrachonisida Kounoupoi;GRC;26.47;36.54;1.81;-0.99;1;14.29;18.97;0.47;523.33;4.19;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55837;Vrachonisida Ofidousa;GRC;26.14;36.55;2.00;-0.98;1;14.76;18.70;2.00;478.25;17.24;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55840;Vrachonisida Pontikoussa;GRC;26.23;36.56;1.15;-0.98;1;15.24;18.56;3.27;512.44;15.81;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55843;Nisos Astypalaia;GRC;26.35;36.57;100.62;-0.99;1;7.13;18.18;5.38;565.92;49.09;106.64;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55844;Nisos Nisyros;GRC;27.17;36.59;42.04;-1.13;1;6.38;17.86;8.28;780.71;67.24;168.98;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55846;Nisos Milos;GRC;24.43;36.70;162.36;-0.95;1;4.75;17.95;6.02;456.32;42.52;214.06;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55854;Nisi Kythira;GRC;22.98;36.25;281.94;-1.04;1;3.63;17.47;6.88;634.00;77.32;151.90;3;0;3;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55856;Nisos Rodos;GRC;27.95;36.19;1403.68;-1.18;1;1.97;18.26;10.73;713.75;111.57;188.68;22;12;10;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55861;Nisida Syrna;GRC;26.68;36.34;8.71;-1.00;1;9.71;18.23;5.31;645.00;52.64;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55866;Nisos Anafi;GRC;25.78;36.37;40.26;-0.97;1;7.11;17.85;6.48;447.63;40.02;228.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55867;Nisis Nea Kammeni;GRC;25.40;36.40;3.90;-0.97;1;14.76;18.60;1.55;375.40;8.06;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55868;Nisos Thirasia;GRC;25.34;36.43;10.00;-0.97;1;10.68;18.28;3.13;410.15;15.77;80.70;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55869;Nisos Tilos;GRC;27.36;36.43;64.41;-1.12;1;7.59;18.16;6.85;782.13;60.63;189.07;2;1;1;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55870;Nisos Thira;GRC;25.44;36.40;79.32;-0.97;1;6.93;18.18;5.23;392.86;38.19;93.21;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55871;Elafonisos;GRC;22.96;36.48;18.40;-1.08;0;10.04;18.34;2.77;656.12;43.14;0.00;4;0;4;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55872;Nisida Proti;GRC;21.55;37.05;3.43;-1.25;0;16.19;18.06;2.73;795.40;36.09;0.00;3;0;3;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55887;Vrachonisida Agios Minas;GRC;26.55;37.60;2.61;-1.18;0;16.19;18.13;1.70;668.67;23.70;189.84;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55889;Nisida Samiopoula;GRC;26.79;37.63;1.09;-1.29;0;20.95;18.35;0.50;664.50;4.50;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55890;Nisos Gyaros;GRC;24.71;37.61;18.86;-1.04;1;11.74;17.35;6.23;418.61;36.32;197.05;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55892;Nisis Gaidouroniso;GRC;23.95;37.65;2.95;-1.19;0;15.48;17.72;1.33;379.40;12.66;0.00;3;0;3;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55895;Nisis Moni;GRC;23.43;37.69;1.16;-1.37;0;15.24;17.77;0.95;425.02;16.92;0.00;4;0;4;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55900;Nisos Agkistri;GRC;23.35;37.69;12.43;-1.40;0;9.15;17.34;4.11;498.28;30.34;50.42;4;0;4;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55901;Nisos Makronisos;GRC;24.13;37.71;20.61;-1.17;0;10.30;17.65;3.11;416.73;25.40;0.00;2;0;2;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55906;Nisos Aigina;GRC;23.49;37.73;83.71;-1.36;0;5.81;17.16;6.13;469.97;42.82;97.40;4;0;4;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55911;Nisida Archangelos;GRC;26.78;37.21;1.90;-1.15;0;16.67;18.68;0.83;700.25;3.77;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55925;Vrachonisida Gryllousa;GRC;26.70;37.36;1.51;-1.17;0;15.48;18.40;1.00;726.00;7.00;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55931;Nisida Arkoi;GRC;26.73;37.39;7.40;-1.20;0;15.95;18.43;1.27;751.30;16.47;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55932;Nisida Spetsopoula;GRC;23.17;37.22;2.18;-1.32;0;15.24;18.03;1.25;519.33;10.37;124.08;4;0;4;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55937;Nisida Serfopoula;GRC;24.60;37.26;1.82;-1.01;1;13.81;18.03;1.25;386.00;5.35;0.46;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55949;Nisos Spetses;GRC;23.13;37.26;20.93;-1.34;0;8.49;17.70;3.56;571.67;44.08;125.00;4;0;4;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55950;Nisida Trikkeri;GRC;23.28;37.27;1.14;-1.31;0;15.24;18.00;0.00;493.00;0.00;0.00;4;0;4;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55959;Nisida Leipsoi;GRC;26.75;37.30;16.90;-1.18;0;10.85;18.33;3.34;761.04;41.26;0.37;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55965;Nisos Patmos;GRC;26.56;37.33;35.27;-1.13;0;11.20;18.25;2.47;698.53;40.25;149.45;1;1;0;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
55966;Nisos Dokos;GRC;23.32;37.33;13.86;-1.32;0;12.05;17.50;3.85;525.90;28.07;33.94;4;0;4;0;0;0;0.00;0.00;0.00;Eurasia;Pale+Nea+Eur+SinJ
